"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"18760","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98800","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2024-09-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18761","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98666","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2024-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18762","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98552","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18763","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98365","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18764","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98219","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2024-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"18765","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","98027","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-10-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18766","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97945","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18767","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97866","0000000134","Onde OFB","1f","Ecoulement visible faible",1.499034582,46.654235732,2023-09-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18768","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97819","0000000134","Onde OFB","1f","Ecoulement visible faible",1.499034582,46.654235732,2023-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18769","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97743","0000000134","Onde OFB","2","Ecoulement non visible",1.499034582,46.654235732,2023-08-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18770","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97665","0000000134","Onde OFB","1f","Ecoulement visible faible",1.499034582,46.654235732,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18771","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97578","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18772","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97537","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18773","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97309","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18774","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97268","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18775","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","97119","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2023-03-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"18776","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96891","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18777","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96815","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18778","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96630","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18779","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96476","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18780","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96322","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18781","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96161","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18782","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","96076","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2022-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"18783","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95907","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18784","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95790","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18785","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18786","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95559","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18787","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18788","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95334","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2021-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"18789","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95237","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18790","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95122","0000000134","Onde OFB","1f","Ecoulement visible faible",1.499034582,46.654235732,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18791","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","95050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-09-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18792","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94936","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18793","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94866","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18794","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94788","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18795","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94727","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-07-17,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18796","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94604","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18797","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","94459","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"18798","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","93051","0000000134","Onde OFB",NA,"Donnée manquante",1.499034582,46.654235732,2019-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18799","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","92403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18800","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","91452","0000000134","Onde OFB","1f","Ecoulement visible faible",1.499034582,46.654235732,2019-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18801","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","90654","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18802","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","89306","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18803","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","88362","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18804","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","87363","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18805","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","86650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-04-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18806","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","86552","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2019-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"18807","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","85454","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-11-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18808","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","84713","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18809","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","83711","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18810","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","82401","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18811","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","81401","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18812","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","80404","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2018-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18813","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","79705","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2018-05-28,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"18814","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","77254","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18815","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","76261","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18816","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","75056","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18817","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","74602","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-08-08,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18818","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","74118","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18819","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","73750","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-07-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18820","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","73023","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2017-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18821","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","71957","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2017-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"18822","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","69252","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2016-09-28,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18823","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","68298","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18824","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","68163","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18825","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","68102","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2016-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"18826","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67516","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-09-28,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18827","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67433","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-09-09,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18828","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67363","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2015-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18829","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67306","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2015-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18830","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67213","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18831","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","67076","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-07-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18832","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","66969","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18833","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","66921","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"18834","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","65606","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2014-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18835","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","64803","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2014-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18836","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","63865","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2014-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18837","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","62900","0000000134","Onde OFB","1","Ecoulement visible",1.499034582,46.654235732,2014-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"18838","L4700711","Le Bouzanteuil à Chasseneuil","36","Indre","36042","CHASSENEUIL","24","Centre-Val de Loire","04","Loire-Bretagne","L4704100","le Bouzanteuil","62201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.499034582,46.654235732,2014-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
